Entity,Code,Year,Tuberculosis,HepatitisB,Influenza,Inactivated_polio,Measles,Pneumococcus,Polio,Rubella,Rotavirus,Yellow_fever,Diphteria_Tetanus_Pertussis
Türkiye,TUR,2018,96.0,98.0,98.0,96.0,96.0,97.0,98.0,96.0,,,98.0
Türkiye,TUR,2019,96.0,99.0,99.0,96.0,97.0,97.0,99.0,97.0,,,99.0
Turkmenistan,TKM,2000,99.0,,,,96.0,,98.0,,,,97.0
Turkmenistan,TKM,2001,99.0,,,,98.0,,94.0,,,,95.0
Turkmenistan,TKM,2002,99.0,96.0,,,88.0,,99.0,,,,98.0
Turkmenistan,TKM,2003,99.0,97.0,,,97.0,,66.0,,,,83.0
Turkmenistan,TKM,2004,99.0,96.0,,,97.0,,98.0,,,,97.0
Turkmenistan,TKM,2005,99.0,99.0,,,99.0,,99.0,,,,99.0
Turkmenistan,TKM,2006,99.0,98.0,,,99.0,,98.0,,,,98.0
Turkmenistan,TKM,2007,99.0,98.0,,,99.0,,98.0,99.0,,,98.0
Turkmenistan,TKM,2008,99.0,96.0,,,99.0,,96.0,99.0,,,96.0
Turkmenistan,TKM,2009,99.0,97.0,,,99.0,,97.0,99.0,,,96.0
Turkmenistan,TKM,2010,99.0,96.0,58.0,,99.0,,96.0,99.0,,,96.0
Turkmenistan,TKM,2011,98.0,97.0,71.0,,99.0,,97.0,99.0,,,97.0
Turkmenistan,TKM,2012,99.0,98.0,97.0,,99.0,,98.0,99.0,,,97.0
Turkmenistan,TKM,2013,98.0,98.0,97.0,,99.0,,98.0,99.0,,,98.0
Turkmenistan,TKM,2014,99.0,97.0,97.0,,99.0,,98.0,99.0,,,98.0
Turkmenistan,TKM,2015,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Turkmenistan,TKM,2016,98.0,98.0,98.0,,99.0,,98.0,99.0,,,98.0
Turkmenistan,TKM,2017,98.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Turkmenistan,TKM,2018,98.0,99.0,99.0,96.0,99.0,,99.0,99.0,,,99.0
Turkmenistan,TKM,2019,98.0,99.0,99.0,99.0,99.0,,99.0,99.0,4.0,,99.0
Uganda,UGA,2000,82.0,,,,57.0,,55.0,,,,52.0
Uganda,UGA,2001,83.0,,,,59.0,,56.0,,,,55.0
Uganda,UGA,2002,85.0,29.0,29.0,,62.0,,57.0,,,,57.0
Uganda,UGA,2003,87.0,44.0,44.0,,64.0,,57.0,,,,59.0
Uganda,UGA,2004,88.0,62.0,62.0,,66.0,,58.0,,,,62.0
Uganda,UGA,2005,90.0,64.0,64.0,,68.0,,59.0,,,,64.0
Uganda,UGA,2006,83.0,64.0,64.0,,75.0,,62.0,,,,64.0
Uganda,UGA,2007,87.0,73.0,73.0,,75.0,,70.0,,,,73.0
Uganda,UGA,2008,86.0,71.0,71.0,,70.0,,69.0,,,,71.0
Uganda,UGA,2009,90.0,79.0,79.0,,77.0,,78.0,,,,79.0
Uganda,UGA,2010,86.0,80.0,80.0,,73.0,,79.0,,,,80.0
Uganda,UGA,2011,97.0,82.0,82.0,,75.0,,79.0,,,,82.0
Uganda,UGA,2012,95.0,83.0,83.0,,80.0,,79.0,,,,83.0
Uganda,UGA,2013,93.0,84.0,84.0,,83.0,,78.0,,,,84.0
Uganda,UGA,2014,91.0,85.0,85.0,,85.0,60.0,78.0,,,,85.0
Uganda,UGA,2015,95.0,89.0,89.0,,79.0,64.0,85.0,,,,89.0
Uganda,UGA,2016,94.0,93.0,93.0,44.0,79.0,77.0,88.0,,,,93.0
Uganda,UGA,2017,89.0,94.0,94.0,70.0,83.0,90.0,90.0,,,,94.0
Uganda,UGA,2018,88.0,93.0,93.0,84.0,86.0,92.0,88.0,,36.0,,93.0
Uganda,UGA,2019,88.0,93.0,93.0,88.0,87.0,92.0,92.0,,87.0,,93.0
Ukraine,UKR,2000,98.0,4.0,,,99.0,,99.0,,,,99.0
Ukraine,UKR,2001,98.0,7.0,,,99.0,,99.0,99.0,,,99.0
Ukraine,UKR,2002,98.0,48.0,,,99.0,,99.0,99.0,,,99.0
Ukraine,UKR,2003,98.0,77.0,,,99.0,,99.0,99.0,,,97.0
Ukraine,UKR,2004,98.0,98.0,,,99.0,,99.0,99.0,,,99.0
Ukraine,UKR,2005,96.0,97.0,,,96.0,,95.0,96.0,,,96.0
Ukraine,UKR,2006,97.0,96.0,11.0,,98.0,,99.0,98.0,,,98.0
Ukraine,UKR,2007,98.0,92.0,46.0,,97.0,,98.0,97.0,,,98.0
Ukraine,UKR,2008,95.0,84.0,81.0,,94.0,,91.0,94.0,,,90.0
Ukraine,UKR,2009,94.0,66.0,66.0,,75.0,,74.0,75.0,,,71.0
Ukraine,UKR,2010,92.0,48.0,51.0,,56.0,,57.0,56.0,,,52.0
Ukraine,UKR,2011,90.0,21.0,26.0,,67.0,,54.0,67.0,,,50.0
Ukraine,UKR,2012,95.0,46.0,83.0,,79.0,,72.0,79.0,,,76.0
Ukraine,UKR,2013,95.0,46.0,83.0,,79.0,,72.0,79.0,,,76.0
Ukraine,UKR,2014,39.0,22.0,38.0,,56.0,,45.0,56.0,,,23.0
Ukraine,UKR,2015,39.0,22.0,38.0,59.0,56.0,,51.0,56.0,,,23.0
Ukraine,UKR,2016,75.0,26.0,47.0,75.0,42.0,,56.0,42.0,,,19.0
Ukraine,UKR,2017,84.0,52.0,39.0,43.0,86.0,,48.0,86.0,,,50.0
Ukraine,UKR,2018,90.0,67.0,58.0,92.0,91.0,,71.0,91.0,,,69.0
Ukraine,UKR,2019,84.0,76.0,80.0,83.0,93.0,,78.0,93.0,,,80.0
United Arab Emirates,ARE,2000,98.0,92.0,92.0,,94.0,,94.0,94.0,,,94.0
United Arab Emirates,ARE,2001,98.0,92.0,92.0,,94.0,,94.0,94.0,,,94.0
United Arab Emirates,ARE,2002,98.0,92.0,94.0,,94.0,,94.0,94.0,,,94.0
United Arab Emirates,ARE,2003,98.0,92.0,94.0,,94.0,,94.0,94.0,,,94.0
United Arab Emirates,ARE,2004,98.0,92.0,94.0,,94.0,,94.0,94.0,,,94.0
United Arab Emirates,ARE,2005,98.0,92.0,94.0,,92.0,,94.0,92.0,,,94.0
United Arab Emirates,ARE,2006,98.0,92.0,92.0,,92.0,,94.0,92.0,,,92.0
United Arab Emirates,ARE,2007,98.0,92.0,92.0,,92.0,,94.0,92.0,,,92.0
United Arab Emirates,ARE,2008,98.0,92.0,92.0,,92.0,,94.0,92.0,,,92.0
United Arab Emirates,ARE,2009,98.0,93.0,93.0,,93.0,,94.0,93.0,,,93.0
United Arab Emirates,ARE,2010,98.0,94.0,94.0,,94.0,94.0,94.0,94.0,,,94.0
United Arab Emirates,ARE,2011,96.0,95.0,95.0,,95.0,95.0,95.0,95.0,,,95.0
United Arab Emirates,ARE,2012,94.0,96.0,96.0,,96.0,96.0,96.0,96.0,,,96.0
United Arab Emirates,ARE,2013,94.0,98.0,98.0,,98.0,98.0,98.0,98.0,,,98.0
United Arab Emirates,ARE,2014,90.0,99.0,99.0,,99.0,99.0,99.0,99.0,56.0,,99.0
United Arab Emirates,ARE,2015,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,87.0,,99.0
United Arab Emirates,ARE,2016,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,92.0,,99.0
United Arab Emirates,ARE,2017,95.0,98.0,98.0,99.0,99.0,96.0,96.0,99.0,90.0,,97.0
United Arab Emirates,ARE,2018,95.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,99.0
United Arab Emirates,ARE,2019,94.0,98.0,99.0,95.0,99.0,99.0,95.0,99.0,92.0,,99.0
United Kingdom,GBR,2019,,93.0,93.0,97.0,91.0,91.0,93.0,91.0,90.0,,93.0
United Kingdom,GBR,2000,,,91.0,,88.0,,91.0,88.0,,,91.0
United Kingdom,GBR,2001,,,91.0,,85.0,,91.0,85.0,,,91.0
United Kingdom,GBR,2002,,,91.0,,85.0,,91.0,85.0,,,91.0
United Kingdom,GBR,2003,,,91.0,,82.0,,91.0,82.0,,,91.0
United Kingdom,GBR,2004,,,92.0,,81.0,,92.0,81.0,,,92.0
United Kingdom,GBR,2005,,,91.0,,82.0,,91.0,82.0,,,91.0
United Kingdom,GBR,2006,,,92.0,,85.0,,92.0,85.0,,,92.0
United Kingdom,GBR,2007,,,92.0,,86.0,,92.0,86.0,,,92.0
United Kingdom,GBR,2008,,,92.0,,86.0,,92.0,86.0,,,92.0
United Kingdom,GBR,2009,,,93.0,,86.0,,93.0,86.0,,,93.0
United Kingdom,GBR,2010,,,94.0,,89.0,89.0,94.0,89.0,,,94.0
United Kingdom,GBR,2011,,,95.0,,90.0,90.0,95.0,90.0,,,95.0
United Kingdom,GBR,2012,,,95.0,,92.0,92.0,95.0,92.0,,,95.0
United Kingdom,GBR,2013,,,95.0,,93.0,93.0,95.0,93.0,,,95.0
United Kingdom,GBR,2014,,,95.0,,93.0,93.0,95.0,93.0,,,95.0
United Kingdom,GBR,2015,,,95.0,98.0,93.0,93.0,95.0,93.0,89.0,,95.0
United Kingdom,GBR,2016,,,94.0,98.0,92.0,92.0,94.0,92.0,90.0,,94.0
United Kingdom,GBR,2017,,,94.0,98.0,92.0,92.0,94.0,92.0,90.0,,94.0
United Kingdom,GBR,2018,,,94.0,98.0,92.0,92.0,94.0,92.0,91.0,,94.0
United States,USA,2000,,90.0,93.0,,91.0,,90.0,91.0,,,94.0
United States,USA,2001,,89.0,93.0,,91.0,,89.0,91.0,,,94.0
United States,USA,2002,,88.0,93.0,,91.0,,90.0,91.0,,,94.0
United States,USA,2003,,92.0,94.0,,93.0,,91.0,93.0,,,96.0
United States,USA,2004,,92.0,94.0,,93.0,,92.0,93.0,,,96.0
United States,USA,2005,,93.0,94.0,,92.0,,92.0,92.0,,,96.0
United States,USA,2006,,93.0,93.0,,92.0,,93.0,92.0,,,96.0
United States,USA,2007,,93.0,93.0,,92.0,,93.0,92.0,,,96.0
United States,USA,2008,,94.0,91.0,,92.0,93.0,94.0,92.0,,,96.0
United States,USA,2009,,92.0,84.0,,90.0,93.0,93.0,90.0,44.0,,95.0
United States,USA,2010,,92.0,90.0,,92.0,93.0,93.0,92.0,59.0,,95.0
United States,USA,2011,,91.0,94.0,,92.0,94.0,94.0,92.0,67.0,,96.0
United States,USA,2012,,90.0,93.0,,91.0,92.0,93.0,91.0,69.0,,94.0
United States,USA,2013,,91.0,93.0,,92.0,92.0,93.0,92.0,73.0,,94.0
United States,USA,2014,,92.0,93.0,,92.0,93.0,93.0,92.0,72.0,,95.0
United States,USA,2015,,92.0,93.0,97.0,92.0,93.0,93.0,92.0,72.0,,95.0
United States,USA,2016,,93.0,93.0,97.0,92.0,93.0,94.0,92.0,73.0,,95.0
United States,USA,2017,,91.0,92.0,97.0,91.0,92.0,92.0,91.0,74.0,,94.0
United States,USA,2018,,91.0,92.0,96.0,92.0,92.0,93.0,92.0,73.0,,94.0
United States,USA,2019,,91.0,91.0,97.0,90.0,92.0,93.0,90.0,74.0,,94.0
Uruguay,URY,2000,99.0,92.0,88.0,,89.0,,92.0,89.0,,,90.0
Uruguay,URY,2001,99.0,94.0,90.0,,94.0,,94.0,94.0,,,94.0
Uruguay,URY,2002,99.0,95.0,95.0,,95.0,,93.0,95.0,,,95.0
Uruguay,URY,2003,99.0,91.0,91.0,,95.0,,91.0,95.0,,,91.0
Uruguay,URY,2004,99.0,94.0,94.0,,95.0,,95.0,95.0,,,94.0
Uruguay,URY,2005,99.0,96.0,96.0,,95.0,,96.0,95.0,,,96.0
Uruguay,URY,2006,99.0,95.0,95.0,,94.0,,95.0,94.0,,,95.0
Uruguay,URY,2007,99.0,94.0,94.0,,96.0,,94.0,96.0,,,94.0
Uruguay,URY,2008,99.0,94.0,94.0,,95.0,,94.0,95.0,,,94.0
Uruguay,URY,2009,99.0,95.0,95.0,,94.0,,95.0,94.0,,,95.0
Uruguay,URY,2010,99.0,95.0,95.0,,95.0,91.0,95.0,95.0,,,95.0
Uruguay,URY,2011,99.0,95.0,95.0,,95.0,92.0,95.0,95.0,,,95.0
Uruguay,URY,2012,99.0,95.0,95.0,,96.0,93.0,95.0,96.0,,,95.0
Uruguay,URY,2013,98.0,94.0,94.0,,96.0,93.0,94.0,96.0,,,94.0
Uruguay,URY,2014,99.0,95.0,95.0,,96.0,95.0,95.0,96.0,,,95.0
Uruguay,URY,2015,98.0,95.0,95.0,99.0,96.0,94.0,95.0,96.0,,,95.0
Uruguay,URY,2016,98.0,95.0,95.0,97.0,95.0,94.0,95.0,95.0,,,95.0
Uruguay,URY,2017,98.0,93.0,93.0,97.0,96.0,94.0,93.0,96.0,,,93.0
Uruguay,URY,2018,98.0,91.0,91.0,96.0,97.0,93.0,91.0,97.0,,,91.0
Uruguay,URY,2019,99.0,94.0,94.0,99.0,96.0,95.0,93.0,96.0,,,94.0
Uzbekistan,UZB,2000,98.0,,,,99.0,,99.0,,,,99.0
Uzbekistan,UZB,2001,98.0,,,,99.0,,99.0,,,,99.0
Uzbekistan,UZB,2002,99.0,62.0,,,97.0,,99.0,,,,99.0
Uzbekistan,UZB,2003,99.0,99.0,,,99.0,,99.0,,,,98.0
Uzbekistan,UZB,2004,99.0,99.0,,,98.0,,99.0,,,,99.0
Uzbekistan,UZB,2005,93.0,99.0,,,99.0,,99.0,,,,99.0
Uzbekistan,UZB,2006,99.0,98.0,,,98.0,,94.0,98.0,,,96.0
Uzbekistan,UZB,2007,99.0,99.0,,,98.0,,98.0,98.0,,,96.0
Uzbekistan,UZB,2008,96.0,91.0,,,98.0,,98.0,98.0,,,98.0
Uzbekistan,UZB,2009,99.0,98.0,98.0,,95.0,,99.0,95.0,,,98.0
Uzbekistan,UZB,2010,99.0,99.0,99.0,,98.0,,99.0,98.0,,,99.0
Uzbekistan,UZB,2011,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Uzbekistan,UZB,2012,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Uzbekistan,UZB,2013,99.0,99.0,99.0,,97.0,,99.0,97.0,,,99.0
Uzbekistan,UZB,2014,99.0,99.0,99.0,,99.0,,99.0,99.0,52.0,,99.0
Uzbekistan,UZB,2015,99.0,99.0,99.0,,99.0,,99.0,99.0,95.0,,99.0
Uzbekistan,UZB,2016,99.0,99.0,99.0,,99.0,,99.0,99.0,99.0,,99.0
Uzbekistan,UZB,2017,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,,99.0
Uzbekistan,UZB,2018,96.0,98.0,98.0,56.0,96.0,96.0,98.0,96.0,84.0,,98.0
Uzbekistan,UZB,2019,99.0,96.0,96.0,94.0,98.0,99.0,98.0,98.0,48.0,,96.0
"Venezuela, Bolivarian Republic of",VEN,2000,99.0,5.0,2.0,,84.0,,86.0,84.0,,17.0,77.0
"Venezuela, Bolivarian Republic of",VEN,2001,93.0,53.0,34.0,,98.0,,87.0,98.0,,28.0,70.0
"Venezuela, Bolivarian Republic of",VEN,2002,90.0,60.0,59.0,,83.0,,81.0,83.0,,27.0,65.0
"Venezuela, Bolivarian Republic of",VEN,2003,91.0,72.0,54.0,,83.0,,86.0,83.0,,82.0,68.0
"Venezuela, Bolivarian Republic of",VEN,2004,96.0,82.0,60.0,,80.0,,83.0,80.0,,94.0,86.0
"Venezuela, Bolivarian Republic of",VEN,2005,95.0,88.0,87.0,,76.0,,80.0,76.0,,94.0,87.0
"Venezuela, Bolivarian Republic of",VEN,2006,83.0,71.0,71.0,,82.0,,73.0,82.0,13.0,73.0,71.0
"Venezuela, Bolivarian Republic of",VEN,2007,82.0,62.0,62.0,,87.0,,67.0,87.0,29.0,65.0,62.0
"Venezuela, Bolivarian Republic of",VEN,2008,90.0,53.0,51.0,,93.0,,76.0,93.0,50.0,77.0,50.0
"Venezuela, Bolivarian Republic of",VEN,2009,91.0,84.0,84.0,,87.0,,75.0,87.0,54.0,77.0,84.0
"Venezuela, Bolivarian Republic of",VEN,2010,92.0,78.0,78.0,,79.0,,74.0,79.0,49.0,48.0,78.0
"Venezuela, Bolivarian Republic of",VEN,2011,95.0,78.0,78.0,,86.0,,78.0,86.0,66.0,73.0,78.0
"Venezuela, Bolivarian Republic of",VEN,2012,96.0,81.0,81.0,,87.0,,73.0,87.0,76.0,87.0,81.0
"Venezuela, Bolivarian Republic of",VEN,2013,95.0,82.0,82.0,,85.0,,82.0,85.0,77.0,85.0,82.0
"Venezuela, Bolivarian Republic of",VEN,2014,97.0,78.0,78.0,,89.0,,79.0,89.0,76.0,82.0,78.0
"Venezuela, Bolivarian Republic of",VEN,2015,99.0,87.0,87.0,,92.0,24.0,87.0,92.0,84.0,85.0,87.0
"Venezuela, Bolivarian Republic of",VEN,2016,97.0,84.0,84.0,68.0,88.0,7.0,82.0,88.0,47.0,84.0,84.0
"Venezuela, Bolivarian Republic of",VEN,2017,94.0,66.0,66.0,70.0,96.0,0.0,79.0,96.0,18.0,83.0,66.0
"Venezuela, Bolivarian Republic of",VEN,2018,92.0,60.0,60.0,32.0,74.0,0.0,53.0,74.0,0.0,35.0,60.0
"Venezuela, Bolivarian Republic of",VEN,2019,91.0,64.0,64.0,55.0,93.0,0.0,62.0,93.0,0.0,80.0,64.0
Viet Nam,VNM,2000,98.0,,,,97.0,,96.0,,,,96.0
Viet Nam,VNM,2001,97.0,,,,98.0,,96.0,,,,96.0
Viet Nam,VNM,2002,97.0,,,,96.0,,92.0,,,,75.0
Viet Nam,VNM,2003,97.0,78.0,,,93.0,,96.0,,,,99.0
Viet Nam,VNM,2004,96.0,94.0,,,97.0,,96.0,,,,96.0
Viet Nam,VNM,2005,95.0,94.0,,,95.0,,94.0,,,,95.0
Viet Nam,VNM,2006,95.0,93.0,,,93.0,,94.0,,,,94.0
Viet Nam,VNM,2007,94.0,67.0,,,83.0,,92.0,,,,92.0
Viet Nam,VNM,2008,92.0,87.0,,,92.0,,93.0,,,,93.0
Viet Nam,VNM,2009,97.0,94.0,,,97.0,,97.0,,,,96.0
Viet Nam,VNM,2010,94.0,88.0,63.0,,98.0,,94.0,,,,93.0
Viet Nam,VNM,2011,98.0,95.0,95.0,,96.0,,96.0,,,,95.0
Viet Nam,VNM,2012,98.0,97.0,97.0,,96.0,,97.0,,,,97.0
Viet Nam,VNM,2013,95.0,59.0,59.0,,98.0,,93.0,,,,59.0
Viet Nam,VNM,2014,96.0,95.0,95.0,,97.0,,96.0,,,,95.0
Viet Nam,VNM,2015,97.0,97.0,97.0,,97.0,,97.0,92.0,,,97.0
Viet Nam,VNM,2016,95.0,96.0,96.0,,99.0,,95.0,95.0,,,96.0
Viet Nam,VNM,2017,97.0,94.0,94.0,,97.0,,94.0,93.0,,,94.0
Viet Nam,VNM,2018,95.0,75.0,75.0,19.0,97.0,,90.0,90.0,,,75.0
Viet Nam,VNM,2019,96.0,89.0,89.0,73.0,95.0,,89.0,92.0,,,89.0
Yemen,YEM,2000,82.0,14.0,,,70.0,,74.0,,,,74.0
Yemen,YEM,2001,78.0,19.0,,,72.0,,73.0,,,,73.0
Yemen,YEM,2002,73.0,31.0,,,62.0,,64.0,,,,65.0
Yemen,YEM,2003,66.0,38.0,,,64.0,,61.0,,,,61.0
Yemen,YEM,2004,64.0,43.0,,,74.0,,72.0,,,,72.0
Yemen,YEM,2005,66.0,80.0,43.0,,73.0,,80.0,,,,79.0
Yemen,YEM,2006,67.0,78.0,73.0,,65.0,,78.0,,,,78.0
Yemen,YEM,2007,64.0,79.0,75.0,,71.0,,79.0,,,,79.0
Yemen,YEM,2008,60.0,78.0,75.0,,69.0,,78.0,,,,78.0
Yemen,YEM,2009,58.0,76.0,74.0,,65.0,,76.0,,,,76.0
Yemen,YEM,2010,65.0,76.0,75.0,,68.0,,77.0,,,,76.0
Yemen,YEM,2011,59.0,69.0,69.0,,66.0,41.0,69.0,,,,69.0
Yemen,YEM,2012,64.0,67.0,67.0,,63.0,67.0,68.0,,23.0,,67.0
Yemen,YEM,2013,71.0,73.0,73.0,,70.0,73.0,67.0,,56.0,,73.0
Yemen,YEM,2014,73.0,73.0,73.0,,67.0,73.0,67.0,,57.0,,73.0
Yemen,YEM,2015,47.0,69.0,69.0,12.0,67.0,69.0,63.0,67.0,52.0,,69.0
Yemen,YEM,2016,73.0,71.0,71.0,61.0,70.0,71.0,65.0,70.0,59.0,,71.0
Yemen,YEM,2017,66.0,68.0,68.0,61.0,65.0,68.0,62.0,65.0,68.0,,68.0
Yemen,YEM,2018,64.0,65.0,65.0,59.0,64.0,64.0,59.0,64.0,64.0,,65.0
Yemen,YEM,2019,69.0,73.0,73.0,68.0,67.0,72.0,67.0,67.0,73.0,,73.0
Zambia,ZMB,2000,94.0,,,,85.0,,85.0,,,,85.0
Zambia,ZMB,2001,94.0,,,,84.0,,86.0,,,,85.0
Zambia,ZMB,2002,94.0,,,,84.0,,85.0,,,,84.0
Zambia,ZMB,2003,93.0,,,,84.0,,85.0,,,,83.0
Zambia,ZMB,2004,93.0,,83.0,,85.0,,84.0,,,,83.0
Zambia,ZMB,2005,92.0,82.0,82.0,,85.0,,84.0,,,,82.0
Zambia,ZMB,2006,92.0,81.0,81.0,,85.0,,83.0,,,,81.0
Zambia,ZMB,2007,91.0,80.0,80.0,,93.0,,77.0,,,,80.0
Zambia,ZMB,2008,91.0,87.0,87.0,,87.0,,90.0,,,,87.0
Zambia,ZMB,2009,92.0,94.0,94.0,,90.0,,93.0,,,,94.0
Zambia,ZMB,2010,92.0,83.0,83.0,,96.0,,80.0,,,,83.0
Zambia,ZMB,2011,92.0,81.0,81.0,,83.0,,83.0,,,,81.0
Zambia,ZMB,2012,92.0,78.0,78.0,,82.0,,70.0,,,,78.0
Zambia,ZMB,2013,95.0,79.0,79.0,,80.0,,74.0,,,,79.0
Zambia,ZMB,2014,99.0,86.0,86.0,,85.0,77.0,78.0,,73.0,,86.0
Zambia,ZMB,2015,97.0,90.0,90.0,,90.0,81.0,90.0,,82.0,,90.0
Zambia,ZMB,2016,99.0,95.0,95.0,,97.0,94.0,91.0,,90.0,,95.0
Zambia,ZMB,2017,99.0,94.0,94.0,,96.0,94.0,92.0,96.0,96.0,,94.0
Zambia,ZMB,2018,91.0,90.0,90.0,36.0,94.0,90.0,90.0,94.0,91.0,,90.0
Zambia,ZMB,2019,95.0,88.0,88.0,73.0,93.0,89.0,89.0,93.0,90.0,,88.0
Zimbabwe,ZWE,2000,84.0,79.0,,,75.0,,78.0,,,,78.0
Zimbabwe,ZWE,2001,82.0,76.0,,,73.0,,76.0,,,,75.0
Zimbabwe,ZWE,2002,80.0,73.0,,,70.0,,73.0,,,,71.0
Zimbabwe,ZWE,2003,78.0,70.0,,,68.0,,70.0,,,,68.0
Zimbabwe,ZWE,2004,76.0,68.0,,,66.0,,67.0,,,,65.0
Zimbabwe,ZWE,2005,80.0,65.0,,,67.0,,69.0,,,,68.0
Zimbabwe,ZWE,2006,84.0,68.0,,,68.0,,71.0,,,,70.0
Zimbabwe,ZWE,2007,87.0,72.0,,,69.0,,73.0,,,,73.0
Zimbabwe,ZWE,2008,91.0,75.0,75.0,,70.0,,75.0,,,,75.0
Zimbabwe,ZWE,2009,90.0,73.0,73.0,,76.0,,69.0,,,,73.0
Zimbabwe,ZWE,2010,99.0,90.0,90.0,,90.0,,89.0,,,,89.0
Zimbabwe,ZWE,2011,98.0,94.0,94.0,,92.0,,93.0,,,,93.0
Zimbabwe,ZWE,2012,98.0,97.0,97.0,,97.0,21.0,95.0,,,,95.0
Zimbabwe,ZWE,2013,95.0,95.0,95.0,,93.0,95.0,95.0,,,,95.0
Zimbabwe,ZWE,2014,99.0,91.0,91.0,,92.0,91.0,92.0,,48.0,,91.0
Zimbabwe,ZWE,2015,90.0,87.0,87.0,,86.0,87.0,88.0,,87.0,,87.0
Zimbabwe,ZWE,2016,95.0,90.0,90.0,,95.0,90.0,90.0,95.0,91.0,,90.0
Zimbabwe,ZWE,2017,95.0,89.0,89.0,,90.0,89.0,89.0,90.0,91.0,,89.0
Zimbabwe,ZWE,2018,95.0,89.0,89.0,,88.0,89.0,89.0,88.0,90.0,,89.0
Zimbabwe,ZWE,2019,95.0,90.0,90.0,65.0,85.0,90.0,90.0,85.0,92.0,,90.0
